key,model,stable,mse_h1,mse_avg
.MXX_s42,Noiseless,True,0.44785115726851826,0.44785115726851826
.MXX_s137,SAS_same_fixedλ,True,0.5164644739342323,0.5164644739342323
.MXX_s137,SAS_same_cvλ,True,0.5169404990009606,0.5169404990009606
.MXX_s137,SAS_diff,True,0.5170698366694314,0.5170698366694314
.MXX_s137,SAS_q1,True,0.5185281683816222,0.5185281683816222
.MXX_s137,HAR,True,0.521572067023022,0.521572067023022
.MXX_s137,DLinear,True,0.5186817399221944,0.5186817399221944
.MXX_s137,GARCH,True,0.5357429614544651,0.5357429614544651
.MXX_s137,Noiseless,True,0.4347369502322349,0.4347369502322349
.MXX_s256,SAS_same_fixedλ,True,0.5559011277831136,0.5559011277831136
.MXX_s256,SAS_same_cvλ,True,0.5561135731577107,0.5561135731577107
.MXX_s256,SAS_diff,True,0.5580282503652967,0.5580282503652967
.MXX_s256,SAS_q1,True,0.5575060989087304,0.5575060989087304
.MXX_s256,HAR,True,0.5581516892086226,0.5581516892086226
.MXX_s256,DLinear,True,0.5602789544085445,0.5602789544085445
.MXX_s256,GARCH,True,0.5753102618260043,0.5753102618260043
.MXX_s256,Noiseless,True,0.4298566621140931,0.4298566621140931
.N225_s42,SAS_same_fixedλ,True,0.29083551430437704,0.29083551430437704
.N225_s42,SAS_same_cvλ,True,0.29054914597670656,0.29054914597670656
.N225_s42,SAS_diff,True,0.29147815920873005,0.29147815920873005
.N225_s42,SAS_q1,True,0.2900691289224021,0.2900691289224021
.N225_s42,HAR,True,0.290302792674357,0.290302792674357
.N225_s42,DLinear,True,0.29170446203962147,0.29170446203962147
.N225_s42,GARCH,True,0.29646299531604975,0.29646299531604975
.N225_s42,Noiseless,True,0.32456011659851114,0.32456011659851114
.N225_s137,SAS_same_fixedλ,True,0.3574782355127438,0.3574782355127438
.N225_s137,SAS_same_cvλ,True,0.35767016150580294,0.35767016150580294
.N225_s137,SAS_diff,True,0.3573844730670189,0.3573844730670189
.N225_s137,SAS_q1,True,0.35936929025253106,0.35936929025253106
.N225_s137,HAR,True,0.36039002538209053,0.36039002538209053
