key,model,stable,mse_h1,mse_avg
.IXIC_s137,SAS_same_cvλ,True,0.3099879454826712,0.3099879454826712
.IXIC_s137,SAS_diff,True,0.30961932267016173,0.30961932267016173
.IXIC_s137,SAS_q1,True,0.3123353098378176,0.3123353098378176
.IXIC_s137,HAR,True,0.3149335196178175,0.3149335196178175
.IXIC_s137,DLinear,True,0.31749434774939533,0.31749434774939533
.IXIC_s137,GARCH,True,0.32158208648099845,0.32158208648099845
.IXIC_s256,Noiseless,True,0.28701332704319127,0.28701332704319127
.IXIC_s256,SAS_same_fixedλ,True,0.2874041375828414,0.2874041375828414
.IXIC_s256,SAS_same_cvλ,True,0.28735119068818504,0.28735119068818504
.IXIC_s256,SAS_diff,True,0.28802176596970286,0.28802176596970286
.IXIC_s256,SAS_q1,True,0.2891073657506934,0.2891073657506934
.IXIC_s256,HAR,True,0.289867105157766,0.289867105157766
.IXIC_s256,DLinear,True,0.28961708512639744,0.28961708512639744
.IXIC_s256,GARCH,True,0.29811887093879635,0.29811887093879635
.KS11_s42,Noiseless,True,0.07361290483803568,0.07361290483803568
.KS11_s42,SAS_same_fixedλ,True,0.06206983810847326,0.06206983810847326
.KS11_s42,SAS_same_cvλ,True,0.06261157662869231,0.06261157662869231
.KS11_s42,SAS_diff,True,0.06350230223967117,0.06350230223967117
.KS11_s42,SAS_q1,True,0.07171366943666355,0.07171366943666355
.KS11_s42,HAR,True,0.06223504520424801,0.06223504520424801
.KS11_s42,DLinear,True,0.06302836886931529,0.06302836886931529
.KS11_s42,GARCH,True,0.06498121645948214,0.06498121645948214
.KS11_s137,Noiseless,True,0.30429919114792436,0.30429919114792436
.KS11_s137,SAS_same_fixedλ,True,0.30545716522441896,0.30545716522441896
.KS11_s137,SAS_same_cvλ,True,0.3058058753878309,0.3058058753878309
.KS11_s137,SAS_diff,True,0.3052310982140735,0.3052310982140735
.KS11_s137,SAS_q1,True,0.30711053737571814,0.30711053737571814
.KS11_s137,HAR,True,0.3108286206587183,0.3108286206587183
.KS11_s137,DLinear,True,0.3123156233791915,0.3123156233791915
.KS11_s137,GARCH,True,0.3169277098460482,0.3169277098460482
.KS11_s256,Noiseless,True,0.305434603875899,0.305434603875899
.KS11_s256,SAS_same_fixedλ,True,0.3070411760000481,0.3070411760000481
.KS11_s256,SAS_same_cvλ,True,0.3071004131870462,0.3071004131870462
.KS11_s256,SAS_diff,True,0.30780735070161785,0.30780735070161785
.KS11_s256,SAS_q1,True,0.46896939786769437,0.46896939786769437
.KS11_s256,HAR,True,0.31435730309768134,0.31435730309768134
.KS11_s256,DLinear,True,0.3143415170677985,0.3143415170677985
.KS11_s256,GARCH,True,0.31915098225038635,0.31915098225038635
.KSE_s42,Noiseless,True,0.5512221846530753,0.5512221846530753
.KSE_s42,SAS_same_fixedλ,True,0.5491321698428561,0.5491321698428561
.KSE_s42,SAS_same_cvλ,True,0.5491955345147258,0.5491955345147258
.KSE_s42,SAS_diff,True,0.5489405083253848,0.5489405083253848
.KSE_s42,SAS_q1,True,0.552244204199599,0.552244204199599
.KSE_s42,HAR,True,0.5554107932982144,0.5554107932982144
.KSE_s42,DLinear,True,0.5529263455828102,0.5529263455828102
.KSE_s42,GARCH,True,0.556016357205411,0.556016357205411
.KSE_s137,Noiseless,True,0.1454365215936075,0.1454365215936075
.KSE_s137,SAS_same_fixedλ,True,0.1386764073904683,0.1386764073904683
.KSE_s137,SAS_same_cvλ,True,0.13846846994945392,0.13846846994945392
.KSE_s137,SAS_diff,True,0.13873978484410127,0.13873978484410127
.KSE_s137,SAS_q1,True,0.13881437934817345,0.13881437934817345
.KSE_s137,HAR,True,0.14089112893770292,0.14089112893770292
.KSE_s137,DLinear,True,0.14120595107516098,0.14120595107516098
.KSE_s137,GARCH,True,0.1426087050989243,0.1426087050989243
.KSE_s256,Noiseless,True,0.4722070403361043,0.4722070403361043
.KSE_s256,SAS_same_fixedλ,True,0.4691952973234981,0.4691952973234981
.KSE_s256,SAS_same_cvλ,True,0.4680369595603396,0.4680369595603396
.KSE_s256,SAS_diff,True,0.4706041726228604,0.4706041726228604
.KSE_s256,SAS_q1,True,0.47180404013023786,0.47180404013023786
.KSE_s256,HAR,True,0.4737957117149046,0.4737957117149046
.KSE_s256,DLinear,True,0.47276961879464735,0.47276961879464735
.KSE_s256,GARCH,True,0.48117531667844365,0.48117531667844365
.MXX_s42,Noiseless,True,0.6020794916680539,0.6020794916680539
.MXX_s42,SAS_same_fixedλ,True,0.602396759112354,0.602396759112354
.MXX_s42,SAS_same_cvλ,True,0.6024311567551812,0.6024311567551812
.MXX_s42,SAS_diff,True,0.6012547800655621,0.6012547800655621
.MXX_s42,SAS_q1,True,0.6019158408655139,0.6019158408655139
.MXX_s42,HAR,True,0.604543062873239,0.604543062873239
.MXX_s42,DLinear,True,0.6031439992174407,0.6031439992174407
.MXX_s42,GARCH,True,0.613936836798852,0.613936836798852
.MXX_s137,Noiseless,True,0.4752488913963972,0.4752488913963972
.MXX_s137,SAS_same_fixedλ,True,0.475110282459259,0.475110282459259
.MXX_s137,SAS_same_cvλ,True,0.47464216650702495,0.47464216650702495
.MXX_s137,SAS_diff,True,0.47448835480773977,0.47448835480773977
.MXX_s137,SAS_q1,True,0.47770139522162036,0.47770139522162036
.MXX_s137,HAR,True,0.4834446975648035,0.4834446975648035
.MXX_s137,DLinear,True,0.4859868678377666,0.4859868678377666
.MXX_s137,GARCH,True,0.49359950716349593,0.49359950716349593
.MXX_s256,Noiseless,True,0.5561348246822907,0.5561348246822907
.MXX_s256,SAS_same_fixedλ,True,0.5558785284060613,0.5558785284060613
.MXX_s256,SAS_same_cvλ,True,0.5556279496134515,0.5556279496134515
.MXX_s256,SAS_diff,True,0.556972073561927,0.556972073561927
.MXX_s256,SAS_q1,True,0.561344101100798,0.561344101100798
.MXX_s256,HAR,True,0.5638754212606794,0.5638754212606794
.MXX_s256,DLinear,True,0.5647817895221002,0.5647817895221002
.MXX_s256,GARCH,True,0.5782777863775059,0.5782777863775059
.N225_s42,Noiseless,True,0.42080571519504756,0.42080571519504756
.N225_s42,SAS_same_fixedλ,True,0.4190938062569985,0.4190938062569985
.N225_s42,SAS_same_cvλ,True,0.41899814608017927,0.41899814608017927
.N225_s42,SAS_diff,True,0.41884334534620027,0.41884334534620027
.N225_s42,SAS_q1,True,0.4201091846415475,0.4201091846415475
